site  ID  session  run  trial  cue  prepost  group  pressFreq  pressVar  nRewards  nResponse  outcomeliking  hunger
Sydney  242  1  1  20  Devalued  pre  1-day  9.021339e-01  3.047730e-01  2  18  4  7
Sydney  242  1  2  1  Valued  pre  1-day  6.681231e-01  2.455383e-01  1  13  3  7
Sydney  242  1  2  2  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  2  3  Valued  pre  1-day  1.498943e-01  4.732547e-01  0  3  3  7
Sydney  242  1  2  4  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  2  5  Devalued  pre  1-day  9.002850e-01  1.837112e-01  1  18  4  7
Sydney  242  1  2  6  Valued  pre  1-day  0  0  0  0  3  7
Sydney  242  1  2  7  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  2  8  Devalued  pre  1-day  7.494275e-01  1.466993e-01  1  30  4  7
Sydney  242  1  2  9  Valued  pre  1-day  0  0  0  0  3  7
Sydney  242  1  2  10  Devalued  pre  1-day  7.011896e-01  1.944563e-01  3  28  4  7
Sydney  242  1  2  11  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  2  12  Devalued  pre  1-day  5.986215e-01  1.868778e-01  2  12  4  7
Sydney  242  1  2  13  Valued  pre  1-day  0  0  0  0  3  7
Sydney  242  1  2  14  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  2  15  Devalued  pre  1-day  3.993673e-01  5.987469e-01  0  8  4  7
Sydney  242  1  2  16  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  2  17  Devalued  pre  1-day  5.002430e-01  4.020968e-01  1  10  4  7
Sydney  242  1  2  18  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  2  19  Valued  pre  1-day  0  0  0  0  3  7
Sydney  242  1  2  20  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  242  1  3  1  Valued  post  1-day  1.886245e+00  1.137413e-01  0  38  4  1
Sydney  242  1  3  2  Devalued  post  1-day  0  0  0  1  -4  1
Sydney  242  1  3  3  Valued  post  1-day  2.251793e+00  6.452940e-02  0  45  4  1
Sydney  242  1  3  4  Devalued  post  1-day  0  0  0  0  -4  1
Sydney  242  1  3  5  Rest  post  1-day  0  0  0  0  NaN  1
Sydney  242  1  3  6  Devalued  post  1-day  0  0  0  0  -4  1
Sydney  242  1  3  7  Rest  post  1-day  0  0  0  0  NaN  1
Sydney  242  1  3  8  Valued  post  1-day  1.949326e+00  7.857291e-02  0  39  4  1
Sydney  242  1  3  9  Rest  post  1-day  0  0  0  0  NaN  1
Sydney  243  1  1  1  Valued  pre  1-day  5.207008e+00  1.433100e-01  1  104  3  7
Sydney  243  1  1  2  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  1  3  Valued  pre  1-day  5.503350e+00  1.475504e-01  5  221  3  7
Sydney  243  1  1  4  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  1  5  Devalued  pre  1-day  5.648080e+00  1.389574e-01  2  114  4  7
Sydney  243  1  1  6  Valued  pre  1-day  6.259544e+00  5.126870e-02  0  124  3  7
Sydney  243  1  1  7  Devalued  pre  1-day  5.885366e+00  1.199766e-01  2  118  4  7
Sydney  243  1  1  8  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  1  9  Valued  pre  1-day  5.910429e+00  7.402403e-02  0  119  3  7
Sydney  243  1  1  10  Devalued  pre  1-day  5.543846e+00  1.565353e-01  7  222  4  7
Sydney  243  1  1  11  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  1  12  Devalued  pre  1-day  6.193983e+00  9.401823e-02  1  124  4  7
