"site"	"ID"	"session"	"run"	"trial"	"cue"	"prepost"	"group"	"pressFreq"	"outcomeliking"
"Rutgers"	8	1	1	13	"Valued"	"pre"	"1-day"	2.549999	3
"Rutgers"	8	1	1	14	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	8	1	1	15	"Valued"	"pre"	"1-day"	4.149998	3
"Rutgers"	8	1	1	16	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	8	1	1	17	"Valued"	"pre"	"1-day"	2.149999	3
"Rutgers"	8	1	1	18	"Devalued"	"pre"	"1-day"	4.449999	2
"Rutgers"	8	1	1	19	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	8	1	1	20	"Devalued"	"pre"	"1-day"	2.049999	2
"Rutgers"	8	1	2	1	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	8	1	2	2	"Valued"	"pre"	"1-day"	1.849999	3
"Rutgers"	8	1	2	3	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	8	1	2	4	"Devalued"	"pre"	"1-day"	1.999999	2
"Rutgers"	8	1	2	5	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	8	1	2	6	"Devalued"	"pre"	"1-day"	3.249998	2
"Rutgers"	8	1	2	7	"Valued"	"pre"	"1-day"	1.999999	3
"Rutgers"	8	1	2	8	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	8	1	2	9	"Devalued"	"pre"	"1-day"	2.049999	2
"Rutgers"	8	1	2	10	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	8	1	2	11	"Devalued"	"pre"	"1-day"	2.199999	2
"Rutgers"	8	1	2	12	"Valued"	"pre"	"1-day"	2.199999	3
"Rutgers"	8	1	2	13	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	8	1	2	14	"Devalued"	"pre"	"1-day"	3.299998	2
"Rutgers"	8	1	2	15	"Valued"	"pre"	"1-day"	4.299998	3
"Rutgers"	8	1	2	16	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	8	1	2	17	"Devalued"	"pre"	"1-day"	4.399999	2
"Rutgers"	8	1	2	18	"Valued"	"pre"	"1-day"	2.199999	3
"Rutgers"	8	1	2	19	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	8	1	2	20	"Valued"	"pre"	"1-day"	1.999999	3
"Rutgers"	8	1	3	1	"Valued"	"post"	"1-day"	1.849999	4
"Rutgers"	8	1	3	2	"Devalued"	"post"	"1-day"	1.999999	1
"Rutgers"	8	1	3	3	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	8	1	3	4	"Valued"	"post"	"1-day"	2.099999	4
"Rutgers"	8	1	3	5	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	8	1	3	6	"Devalued"	"post"	"1-day"	2.249999	1
"Rutgers"	8	1	3	7	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	8	1	3	8	"Devalued"	"post"	"1-day"	2.199999	1
"Rutgers"	8	1	3	9	"Valued"	"post"	"1-day"	2.199999	4
"Rutgers"	9	1	1	1	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	1	2	"Valued"	"pre"	"1-day"	2.599999	3
"Rutgers"	9	1	1	3	"Devalued"	"pre"	"1-day"	3.099998	3
"Rutgers"	9	1	1	4	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	1	5	"Devalued"	"pre"	"1-day"	5.350002	3
"Rutgers"	9	1	1	6	"Valued"	"pre"	"1-day"	10.75002	3
"Rutgers"	9	1	1	7	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	1	8	"Devalued"	"pre"	"1-day"	8.050013	3
"Rutgers"	9	1	1	9	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	1	10	"Valued"	"pre"	"1-day"	10.70002	3
"Rutgers"	9	1	1	11	"Devalued"	"pre"	"1-day"	7.600011	3
"Rutgers"	9	1	1	12	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	1	13	"Valued"	"pre"	"1-day"	7.45001	3
"Rutgers"	9	1	1	14	"Devalued"	"pre"	"1-day"	9.600019	3
"Rutgers"	9	1	1	15	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	1	16	"Devalued"	"pre"	"1-day"	7.50001	3
"Rutgers"	9	1	1	17	"Valued"	"pre"	"1-day"	4.85	3
"Rutgers"	9	1	1	18	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	1	19	"Valued"	"pre"	"1-day"	8.800015	3
"Rutgers"	9	1	1	20	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	2	1	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	2	2	"Devalued"	"pre"	"1-day"	11.20002	3
"Rutgers"	9	1	2	3	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	2	4	"Devalued"	"pre"	"1-day"	6.050005	3
"Rutgers"	9	1	2	5	"Valued"	"pre"	"1-day"	11.50003	3
"Rutgers"	9	1	2	6	"Devalued"	"pre"	"1-day"	5.150002	3
"Rutgers"	9	1	2	7	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	2	8	"Valued"	"pre"	"1-day"	8.550014	3
"Rutgers"	9	1	2	9	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	2	10	"Valued"	"pre"	"1-day"	5.400002	3
"Rutgers"	9	1	2	11	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	2	12	"Valued"	"pre"	"1-day"	5.700004	3
"Rutgers"	9	1	2	13	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	2	14	"Valued"	"pre"	"1-day"	8.350014	3
"Rutgers"	9	1	2	15	"Devalued"	"pre"	"1-day"	10.85002	3
"Rutgers"	9	1	2	16	"Valued"	"pre"	"1-day"	5.150002	3
"Rutgers"	9	1	2	17	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	2	18	"Devalued"	"pre"	"1-day"	6.000005	3
"Rutgers"	9	1	2	19	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	9	1	2	20	"Devalued"	"pre"	"1-day"	8.150013	3
"Rutgers"	9	1	3	1	"Devalued"	"post"	"1-day"	5.350002	0
"Rutgers"	9	1	3	2	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	9	1	3	3	"Devalued"	"post"	"1-day"	5.950005	0
"Rutgers"	9	1	3	4	"Valued"	"post"	"1-day"	5.600003	3
"Rutgers"	9	1	3	5	"Devalued"	"post"	"1-day"	5.350002	0
"Rutgers"	9	1	3	6	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	9	1	3	7	"Valued"	"post"	"1-day"	6.300006	3
"Rutgers"	9	1	3	8	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	9	1	3	9	"Valued"	"post"	"1-day"	5.950005	3
"Rutgers"	10	1	1	1	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	1	2	"Devalued"	"pre"	"1-day"	0.15	3
"Rutgers"	10	1	1	3	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	1	4	"Valued"	"pre"	"1-day"	0.35	3
"Rutgers"	10	1	1	5	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	1	6	"Valued"	"pre"	"1-day"	0.25	3
"Rutgers"	10	1	1	7	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	1	8	"Valued"	"pre"	"1-day"	0.5000001	3
"Rutgers"	10	1	1	9	"Devalued"	"pre"	"1-day"	0.6500001	3
"Rutgers"	10	1	1	10	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	1	11	"Devalued"	"pre"	"1-day"	0.6500001	3
"Rutgers"	10	1	1	12	"Valued"	"pre"	"1-day"	1.899999	3
"Rutgers"	10	1	1	13	"Devalued"	"pre"	"1-day"	1.15	3
"Rutgers"	10	1	1	14	"Valued"	"pre"	"1-day"	2.349999	3
"Rutgers"	10	1	1	15	"Devalued"	"pre"	"1-day"	0.5000001	3
"Rutgers"	10	1	1	16	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	1	17	"Devalued"	"pre"	"1-day"	0.5000001	3
"Rutgers"	10	1	1	18	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	1	19	"Valued"	"pre"	"1-day"	4.449999	3
"Rutgers"	10	1	1	20	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	2	1	"Valued"	"pre"	"1-day"	1.5	3
"Rutgers"	10	1	2	2	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	2	3	"Devalued"	"pre"	"1-day"	0.8000001	3
"Rutgers"	10	1	2	4	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	2	5	"Valued"	"pre"	"1-day"	1.4	3
"Rutgers"	10	1	2	6	"Devalued"	"pre"	"1-day"	0.6000001	3
"Rutgers"	10	1	2	7	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	2	8	"Valued"	"pre"	"1-day"	2.199999	3
"Rutgers"	10	1	2	9	"Devalued"	"pre"	"1-day"	2.199999	3
"Rutgers"	10	1	2	10	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	2	11	"Valued"	"pre"	"1-day"	0.5500001	3
"Rutgers"	10	1	2	12	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	2	13	"Devalued"	"pre"	"1-day"	3.899997	3
"Rutgers"	10	1	2	14	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	2	15	"Devalued"	"pre"	"1-day"	0.45	3
"Rutgers"	10	1	2	16	"Valued"	"pre"	"1-day"	1.35	3
"Rutgers"	10	1	2	17	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	2	18	"Valued"	"pre"	"1-day"	3.049998	3
"Rutgers"	10	1	2	19	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	10	1	2	20	"Devalued"	"pre"	"1-day"	2.349999	3
"Rutgers"	10	1	3	1	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	10	1	3	2	"Valued"	"post"	"1-day"	4.099998	3
"Rutgers"	10	1	3	3	"Devalued"	"post"	"1-day"	2.749999	1
"Rutgers"	10	1	3	4	"Valued"	"post"	"1-day"	3.999997	3
"Rutgers"	10	1	3	5	"Devalued"	"post"	"1-day"	1.45	1
"Rutgers"	10	1	3	6	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	10	1	3	7	"Devalued"	"post"	"1-day"	0.6000001	1
"Rutgers"	10	1	3	8	"Valued"	"post"	"1-day"	4.599999	3
"Rutgers"	10	1	3	9	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	11	1	1	1	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	1	2	"Devalued"	"pre"	"1-day"	2.999998	2
"Rutgers"	11	1	1	3	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	1	4	"Valued"	"pre"	"1-day"	12.00003	3
"Rutgers"	11	1	1	5	"Devalued"	"pre"	"1-day"	8.600015	2
"Rutgers"	11	1	1	6	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	1	7	"Valued"	"pre"	"1-day"	6.100005	3
"Rutgers"	11	1	1	8	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	1	9	"Devalued"	"pre"	"1-day"	6.350006	2
"Rutgers"	11	1	1	10	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	1	11	"Valued"	"pre"	"1-day"	8.750015	3
"Rutgers"	11	1	1	12	"Devalued"	"pre"	"1-day"	6.350006	2
"Rutgers"	11	1	1	13	"Valued"	"pre"	"1-day"	8.650015	3
"Rutgers"	11	1	1	14	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	1	15	"Devalued"	"pre"	"1-day"	5.700004	2
"Rutgers"	11	1	1	16	"Valued"	"pre"	"1-day"	5.550003	3
"Rutgers"	11	1	1	17	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	1	18	"Devalued"	"pre"	"1-day"	9.650019	2
"Rutgers"	11	1	1	19	"Valued"	"pre"	"1-day"	11.50003	3
"Rutgers"	11	1	1	20	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	2	1	"Devalued"	"pre"	"1-day"	6.850008	2
"Rutgers"	11	1	2	2	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	2	3	"Valued"	"pre"	"1-day"	6.550007	3
"Rutgers"	11	1	2	4	"Devalued"	"pre"	"1-day"	9.650019	2
"Rutgers"	11	1	2	5	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	2	6	"Devalued"	"pre"	"1-day"	13.50003	2
"Rutgers"	11	1	2	7	"Valued"	"pre"	"1-day"	9.000016	3
"Rutgers"	11	1	2	8	"Devalued"	"pre"	"1-day"	8.250013	2
"Rutgers"	11	1	2	9	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	2	10	"Valued"	"pre"	"1-day"	6.400006	3
"Rutgers"	11	1	2	11	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	2	12	"Devalued"	"pre"	"1-day"	11.65003	2
"Rutgers"	11	1	2	13	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	2	14	"Valued"	"pre"	"1-day"	6.050005	3
"Rutgers"	11	1	2	15	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	2	16	"Devalued"	"pre"	"1-day"	9.700019	2
"Rutgers"	11	1	2	17	"Valued"	"pre"	"1-day"	6.250006	3
"Rutgers"	11	1	2	18	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	2	19	"Valued"	"pre"	"1-day"	10.25002	3
"Rutgers"	11	1	2	20	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	11	1	3	1	"Devalued"	"post"	"1-day"	5.750004	0
"Rutgers"	11	1	3	2	"Valued"	"post"	"1-day"	6.650007	0
"Rutgers"	11	1	3	3	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	11	1	3	4	"Devalued"	"post"	"1-day"	6.000005	0
"Rutgers"	11	1	3	5	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	11	1	3	6	"Valued"	"post"	"1-day"	6.700007	0
"Rutgers"	11	1	3	7	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	11	1	3	8	"Valued"	"post"	"1-day"	8.250013	0
"Rutgers"	11	1	3	9	"Devalued"	"post"	"1-day"	7.000009	0
"Rutgers"	12	1	1	1	"Devalued"	"pre"	"1-day"	1.3	5
"Rutgers"	12	1	1	2	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	1	3	"Devalued"	"pre"	"1-day"	1.999999	5
"Rutgers"	12	1	1	4	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	1	5	"Devalued"	"pre"	"1-day"	4.199998	5
"Rutgers"	12	1	1	6	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	1	7	"Valued"	"pre"	"1-day"	7.650011	4
"Rutgers"	12	1	1	8	"Devalued"	"pre"	"1-day"	3.549998	5
"Rutgers"	12	1	1	9	"Valued"	"pre"	"1-day"	6.150005	4
"Rutgers"	12	1	1	10	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	1	11	"Valued"	"pre"	"1-day"	9.650019	4
"Rutgers"	12	1	1	12	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	1	13	"Valued"	"pre"	"1-day"	5.550003	4
"Rutgers"	12	1	1	14	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	1	15	"Valued"	"pre"	"1-day"	6.900008	4
"Rutgers"	12	1	1	16	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	1	17	"Devalued"	"pre"	"1-day"	6.050005	5
"Rutgers"	12	1	1	18	"Valued"	"pre"	"1-day"	10.35002	4
"Rutgers"	12	1	1	19	"Devalued"	"pre"	"1-day"	6.050005	5
"Rutgers"	12	1	1	20	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	2	1	"Valued"	"pre"	"1-day"	5.050001	4
"Rutgers"	12	1	2	2	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	2	3	"Devalued"	"pre"	"1-day"	8.750015	5
"Rutgers"	12	1	2	4	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	2	5	"Devalued"	"pre"	"1-day"	6.100005	5
"Rutgers"	12	1	2	6	"Valued"	"pre"	"1-day"	8.600015	4
"Rutgers"	12	1	2	7	"Devalued"	"pre"	"1-day"	8.900016	5
"Rutgers"	12	1	2	8	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	2	9	"Valued"	"pre"	"1-day"	6.000005	4
"Rutgers"	12	1	2	10	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	2	11	"Devalued"	"pre"	"1-day"	10.35002	5
"Rutgers"	12	1	2	12	"Valued"	"pre"	"1-day"	5.200002	4
"Rutgers"	12	1	2	13	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	2	14	"Devalued"	"pre"	"1-day"	7.850012	5
"Rutgers"	12	1	2	15	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	2	16	"Devalued"	"pre"	"1-day"	5.600003	5
"Rutgers"	12	1	2	17	"Valued"	"pre"	"1-day"	10.65002	4
"Rutgers"	12	1	2	18	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	2	19	"Valued"	"pre"	"1-day"	6.400006	4
"Rutgers"	12	1	2	20	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	12	1	3	1	"Devalued"	"post"	"1-day"	6.000005	3
"Rutgers"	12	1	3	2	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	12	1	3	3	"Valued"	"post"	"1-day"	6.450006	5
"Rutgers"	12	1	3	4	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	12	1	3	5	"Devalued"	"post"	"1-day"	6.600007	3
"Rutgers"	12	1	3	6	"Valued"	"post"	"1-day"	6.800008	5
"Rutgers"	12	1	3	7	"Devalued"	"post"	"1-day"	6.350006	3
"Rutgers"	12	1	3	8	"Valued"	"post"	"1-day"	6.150005	5
"Rutgers"	12	1	3	9	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	13	1	1	1	"Valued"	"pre"	"1-day"	1.4	1
"Rutgers"	13	1	1	2	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	1	3	"Devalued"	"pre"	"1-day"	2.249999	3
"Rutgers"	13	1	1	4	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	1	5	"Devalued"	"pre"	"1-day"	5.950005	3
"Rutgers"	13	1	1	6	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	1	7	"Valued"	"pre"	"1-day"	6.200006	1
"Rutgers"	13	1	1	8	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	1	9	"Valued"	"pre"	"1-day"	3.699998	1
"Rutgers"	13	1	1	10	"Devalued"	"pre"	"1-day"	3.799998	3
"Rutgers"	13	1	1	11	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	1	12	"Devalued"	"pre"	"1-day"	4.950001	3
"Rutgers"	13	1	1	13	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	1	14	"Devalued"	"pre"	"1-day"	3.949997	3
"Rutgers"	13	1	1	15	"Valued"	"pre"	"1-day"	5.600003	1
"Rutgers"	13	1	1	16	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	1	17	"Valued"	"pre"	"1-day"	4.8	1
"Rutgers"	13	1	1	18	"Devalued"	"pre"	"1-day"	5.800004	3
"Rutgers"	13	1	1	19	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	1	20	"Valued"	"pre"	"1-day"	5.700004	1
"Rutgers"	13	1	2	1	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	2	2	"Valued"	"pre"	"1-day"	6.800008	1
"Rutgers"	13	1	2	3	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	2	4	"Valued"	"pre"	"1-day"	3.849998	1
"Rutgers"	13	1	2	5	"Devalued"	"pre"	"1-day"	4.199998	3
"Rutgers"	13	1	2	6	"Valued"	"pre"	"1-day"	6.800008	1
"Rutgers"	13	1	2	7	"Devalued"	"pre"	"1-day"	4.149998	3
"Rutgers"	13	1	2	8	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	2	9	"Valued"	"pre"	"1-day"	7.800012	1
"Rutgers"	13	1	2	10	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	2	11	"Valued"	"pre"	"1-day"	4.499999	1
"Rutgers"	13	1	2	12	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	2	13	"Devalued"	"pre"	"1-day"	8.550014	3
"Rutgers"	13	1	2	14	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	2	15	"Devalued"	"pre"	"1-day"	4.549999	3
"Rutgers"	13	1	2	16	"Valued"	"pre"	"1-day"	5.850004	1
"Rutgers"	13	1	2	17	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	2	18	"Devalued"	"pre"	"1-day"	4.249998	3
"Rutgers"	13	1	2	19	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	13	1	2	20	"Devalued"	"pre"	"1-day"	7.800012	3
"Rutgers"	13	1	3	1	"Valued"	"post"	"1-day"	3.249998	1
"Rutgers"	13	1	3	2	"Devalued"	"post"	"1-day"	3.299998	1
"Rutgers"	13	1	3	3	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	13	1	3	4	"Devalued"	"post"	"1-day"	2.799999	1
"Rutgers"	13	1	3	5	"Valued"	"post"	"1-day"	3.099998	1
"Rutgers"	13	1	3	6	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	13	1	3	7	"Valued"	"post"	"1-day"	3.649998	1
"Rutgers"	13	1	3	8	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	13	1	3	9	"Devalued"	"post"	"1-day"	3.299998	1
"Rutgers"	14	1	1	1	"Devalued"	"pre"	"1-day"	0.8500001	4
"Rutgers"	14	1	1	2	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	1	3	"Valued"	"pre"	"1-day"	1	3
"Rutgers"	14	1	1	4	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	1	5	"Devalued"	"pre"	"1-day"	5.550003	4
"Rutgers"	14	1	1	6	"Valued"	"pre"	"1-day"	2.749999	3
"Rutgers"	14	1	1	7	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	1	8	"Devalued"	"pre"	"1-day"	6.750008	4
"Rutgers"	14	1	1	9	"Valued"	"pre"	"1-day"	3.749998	3
"Rutgers"	14	1	1	10	"Devalued"	"pre"	"1-day"	4.349998	4
"Rutgers"	14	1	1	11	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	1	12	"Devalued"	"pre"	"1-day"	8.900016	4
"Rutgers"	14	1	1	13	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	1	14	"Valued"	"pre"	"1-day"	3.549998	3
"Rutgers"	14	1	1	15	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	1	16	"Valued"	"pre"	"1-day"	6.000005	3
"Rutgers"	14	1	1	17	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	1	18	"Valued"	"pre"	"1-day"	7.150009	3
"Rutgers"	14	1	1	19	"Devalued"	"pre"	"1-day"	4.8	4
"Rutgers"	14	1	1	20	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	2	1	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	2	2	"Valued"	"pre"	"1-day"	5.850004	3
"Rutgers"	14	1	2	3	"Devalued"	"pre"	"1-day"	4.299998	4
"Rutgers"	14	1	2	4	"Valued"	"pre"	"1-day"	3.699998	3
"Rutgers"	14	1	2	5	"Devalued"	"pre"	"1-day"	2.399999	4
"Rutgers"	14	1	2	6	"Valued"	"pre"	"1-day"	5.900004	3
"Rutgers"	14	1	2	7	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	2	8	"Devalued"	"pre"	"1-day"	4.049997	4
"Rutgers"	14	1	2	9	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	2	10	"Devalued"	"pre"	"1-day"	4.950001	4
"Rutgers"	14	1	2	11	"Valued"	"pre"	"1-day"	4.449999	3
"Rutgers"	14	1	2	12	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	2	13	"Valued"	"pre"	"1-day"	3.799998	3
"Rutgers"	14	1	2	14	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	2	15	"Valued"	"pre"	"1-day"	4.7	3
"Rutgers"	14	1	2	16	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	2	17	"Devalued"	"pre"	"1-day"	3.849998	4
"Rutgers"	14	1	2	18	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	2	19	"Devalued"	"pre"	"1-day"	6.400006	4
"Rutgers"	14	1	2	20	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	14	1	3	1	"Valued"	"post"	"1-day"	2.249999	2
"Rutgers"	14	1	3	2	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	14	1	3	3	"Devalued"	"post"	"1-day"	2.549999	2
"Rutgers"	14	1	3	4	"Valued"	"post"	"1-day"	3.599998	2
"Rutgers"	14	1	3	5	"Devalued"	"post"	"1-day"	4.449999	2
"Rutgers"	14	1	3	6	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	14	1	3	7	"Valued"	"post"	"1-day"	4.8	2
"Rutgers"	14	1	3	8	"Rest"	"post"	"1-day"	0	NA
"Rutgers"	14	1	3	9	"Devalued"	"post"	"1-day"	4.75	2
"Rutgers"	15	1	1	1	"Devalued"	"pre"	"1-day"	2.899998	2
"Rutgers"	15	1	1	2	"Valued"	"pre"	"1-day"	4.249998	3
"Rutgers"	15	1	1	3	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	15	1	1	4	"Valued"	"pre"	"1-day"	8.950016	3
"Rutgers"	15	1	1	5	"Devalued"	"pre"	"1-day"	3.799998	2
"Rutgers"	15	1	1	6	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	15	1	1	7	"Devalued"	"pre"	"1-day"	6.950008	2
"Rutgers"	15	1	1	8	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	15	1	1	9	"Valued"	"pre"	"1-day"	3.499998	3
"Rutgers"	15	1	1	10	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	15	1	1	11	"Devalued"	"pre"	"1-day"	4.549999	2
"Rutgers"	15	1	1	12	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	15	1	1	13	"Valued"	"pre"	"1-day"	4.549999	3
"Rutgers"	15	1	1	14	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	15	1	1	15	"Devalued"	"pre"	"1-day"	6.350006	2
"Rutgers"	15	1	1	16	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	15	1	1	17	"Valued"	"pre"	"1-day"	6.650007	3
"Rutgers"	15	1	1	18	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	15	1	1	19	"Devalued"	"pre"	"1-day"	4.599999	2
"Rutgers"	15	1	1	20	"Valued"	"pre"	"1-day"	4.049997	3
"Rutgers"	15	1	2	1	"Devalued"	"pre"	"1-day"	5.550003	2
"Rutgers"	15	1	2	2	"Rest"	"pre"	"1-day"	0	NA
"Rutgers"	15	1	2	3	"Devalued"	"pre"	"1-day"	8.450014	2
